location,datetime,temp_c
bath_1,5/29/2020 2:48,13.846
bath_1,5/29/2020 2:53,13.846
bath_1,5/29/2020 2:58,13.846
bath_1,5/29/2020 3:03,13.846
bath_1,5/29/2020 3:08,13.846
bath_1,5/29/2020 3:13,13.846
bath_1,5/29/2020 3:18,13.846
bath_1,5/29/2020 3:23,13.846
bath_1,5/29/2020 3:28,13.846
bath_1,5/29/2020 3:33,13.846
bath_1,5/29/2020 3:38,13.846
bath_1,5/29/2020 3:43,13.846
bath_1,5/29/2020 3:48,13.846
bath_1,5/29/2020 3:53,13.846
bath_1,5/29/2020 3:58,13.846
bath_1,5/29/2020 4:03,13.846
bath_1,5/29/2020 4:08,13.846
bath_1,5/29/2020 4:13,13.846
bath_1,5/29/2020 4:18,13.846
bath_1,5/29/2020 4:23,13.846
bath_1,5/29/2020 4:28,13.846
bath_1,5/29/2020 4:33,13.846
bath_1,5/29/2020 4:38,13.75
bath_1,5/29/2020 4:43,13.75
bath_1,5/29/2020 4:48,13.75
bath_1,5/29/2020 4:53,13.75
bath_1,5/29/2020 4:58,13.75
bath_1,5/29/2020 5:03,13.75
bath_1,5/29/2020 5:08,13.75
bath_1,5/29/2020 5:13,13.75
bath_1,5/29/2020 5:18,13.75
bath_1,5/29/2020 5:23,13.75
bath_1,5/29/2020 5:28,13.75
bath_1,5/29/2020 5:33,13.75
bath_1,5/29/2020 5:38,13.75
bath_1,5/29/2020 5:43,13.75
bath_1,5/29/2020 5:48,13.75
bath_1,5/29/2020 5:53,13.75
bath_1,5/29/2020 5:58,13.75
bath_1,5/29/2020 6:03,13.654
bath_1,5/29/2020 6:08,13.75
bath_1,5/29/2020 6:13,13.654
bath_1,5/29/2020 6:18,13.75
bath_1,5/29/2020 6:23,13.75
bath_1,5/29/2020 6:28,13.75
bath_1,5/29/2020 6:33,13.75
bath_1,5/29/2020 6:38,13.75
bath_1,5/29/2020 6:43,13.75
bath_1,5/29/2020 6:48,13.75
bath_1,5/29/2020 6:53,13.846
bath_1,5/29/2020 6:58,13.846
bath_1,5/29/2020 7:03,13.846
bath_1,5/29/2020 7:08,13.846
bath_1,5/29/2020 7:13,13.846
bath_1,5/29/2020 7:18,13.942
bath_1,5/29/2020 7:23,13.942
bath_1,5/29/2020 7:28,13.942
bath_1,5/29/2020 7:33,14.038
bath_1,5/29/2020 7:38,14.038
bath_1,5/29/2020 7:43,14.134
bath_1,5/29/2020 7:48,14.134
bath_1,5/29/2020 7:53,14.23
bath_1,5/29/2020 7:58,14.23
bath_1,5/29/2020 8:03,14.23
bath_1,5/29/2020 8:08,14.325
bath_1,5/29/2020 8:13,14.325
bath_1,5/29/2020 8:18,14.325
bath_1,5/29/2020 8:23,14.325
bath_1,5/29/2020 8:28,14.325
bath_1,5/29/2020 8:33,14.325
bath_1,5/29/2020 8:38,14.325
bath_1,5/29/2020 8:43,14.325
bath_1,5/29/2020 8:48,14.325
bath_1,5/29/2020 8:53,14.325
bath_1,5/29/2020 8:58,14.325
bath_1,5/29/2020 9:03,14.421
bath_1,5/29/2020 9:08,14.421
bath_1,5/29/2020 9:13,14.421
bath_1,5/29/2020 9:18,14.421
bath_1,5/29/2020 9:23,14.421
bath_1,5/29/2020 9:28,14.421
bath_1,5/29/2020 9:33,14.517
bath_1,5/29/2020 9:38,14.517
bath_1,5/29/2020 9:43,14.517
bath_1,5/29/2020 9:48,14.517
bath_1,5/29/2020 9:53,14.613
bath_1,5/29/2020 9:58,14.613
bath_1,5/29/2020 10:03,14.709
bath_1,5/29/2020 10:08,14.709
bath_1,5/29/2020 10:13,14.804
bath_1,5/29/2020 10:18,14.804
bath_1,5/29/2020 10:23,14.804
bath_1,5/29/2020 10:28,14.804
bath_1,5/29/2020 10:33,14.9
bath_1,5/29/2020 10:38,14.9
bath_1,5/29/2020 10:43,14.9
bath_1,5/29/2020 10:48,14.996
bath_1,5/29/2020 10:53,14.9
bath_1,5/29/2020 10:58,14.996
bath_1,5/29/2020 11:03,14.996
bath_1,5/29/2020 11:08,14.996
bath_1,5/29/2020 11:13,14.996
bath_1,5/29/2020 11:18,14.996
bath_1,5/29/2020 11:23,15.091
bath_1,5/29/2020 11:28,15.091
bath_1,5/29/2020 11:33,15.091
bath_1,5/29/2020 11:38,15.091
bath_1,5/29/2020 11:43,15.187
bath_1,5/29/2020 11:48,15.187
bath_1,5/29/2020 11:53,15.187
bath_1,5/29/2020 11:58,15.187
bath_1,5/29/2020 12:03,15.282
bath_1,5/29/2020 12:08,15.282
bath_1,5/29/2020 12:13,15.282
bath_1,5/29/2020 12:18,15.282
bath_1,5/29/2020 12:23,15.187
bath_1,5/29/2020 12:28,15.282
bath_1,5/29/2020 12:33,15.282
bath_1,5/29/2020 12:38,15.282
bath_1,5/29/2020 12:43,15.282
bath_1,5/29/2020 12:48,15.282
bath_1,5/29/2020 12:53,15.282
bath_1,5/29/2020 12:58,15.378
bath_1,5/29/2020 13:03,15.378
bath_1,5/29/2020 13:08,15.378
bath_1,5/29/2020 13:13,15.378
bath_1,5/29/2020 13:18,15.378
